Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1936	male	49	0.01357	0.01347	0.5	73994	997	73495	1611529	21.78
1936	male	50	0.01462	0.01451	0.5	72997	1059	72467	1538034	21.07
1936	male	51	0.01571	0.01559	0.5	71937	1121	71377	1465567	20.37
1936	male	52	0.01683	0.01669	0.5	70816	1182	70225	1394190	19.69
1936	male	53	0.01796	0.0178	0.5	69634	1239	69014	1323966	19.01
1936	male	54	0.01904	0.01886	0.5	68394	1290	67749	1254951	18.35
1936	male	55	0.0201	0.0199	0.5	67104	1335	66437	1187202	17.69
1936	male	56	0.02125	0.02103	0.5	65769	1383	65077	1120766	17.04
1936	male	57	0.02257	0.02232	0.5	64386	1437	63667	1055688	16.4
1936	male	58	0.02409	0.0238	0.5	62949	1498	62200	992021	15.76
1936	male	59	0.02585	0.02552	0.5	61451	1568	60667	929821	15.13
1936	male	60	0.02786	0.02747	0.5	59883	1645	59060	869155	14.51
1936	male	61	0.0301	0.02966	0.5	58237	1727	57374	810095	13.91
1936	male	62	0.03258	0.03206	0.5	56510	1812	55604	752721	13.32
1936	male	63	0.03532	0.03471	0.5	54698	1899	53749	697117	12.74
1936	male	64	0.03836	0.03764	0.5	52800	1987	51806	643367	12.19
1936	male	65	0.04171	0.04085	0.5	50813	2076	49775	591561	11.64
1936	male	66	0.04512	0.04413	0.5	48737	2151	47661	541787	11.12
1936	male	67	0.04855	0.0474	0.5	46586	2208	45482	494125	10.61
1936	male	68	0.05204	0.05072	0.5	44378	2251	43253	448643	10.11
1936	male	69	0.05566	0.05416	0.5	42127	2281	40986	405391	9.62
1936	male	70	0.05954	0.05782	0.5	39846	2304	38694	364404	9.15
1936	male	71	0.06428	0.06228	0.5	37542	2338	36373	325711	8.68
1936	male	72	0.07019	0.06781	0.5	35204	2387	34010	289338	8.22
1936	male	73	0.07729	0.07442	0.5	32816	2442	31595	255328	7.78
1936	male	74	0.08553	0.08202	0.5	30374	2491	29129	223733	7.37
1936	male	75	0.09195	0.08791	0.5	27883	2451	26658	194604	6.98
1936	male	76	0.09899	0.09432	0.5	25432	2399	24233	167946	6.6
1936	male	77	0.10859	0.103	0.5	23033	2372	21847	143714	6.24
1936	male	78	0.11837	0.11176	0.5	20661	2309	19506	121867	5.9
1936	male	79	0.12797	0.12028	0.5	18352	2207	17248	102361	5.58
1936	male	80	0.13724	0.12843	0.5	16144	2073	15108	85113	5.27
1936	male	81	0.14784	0.13766	0.5	14071	1937	13102	70005	4.98
1936	male	82	0.16024	0.14836	0.5	12134	1800	11234	56903	4.69
1936	male	83	0.17414	0.16019	0.5	10334	1655	9506	45669	4.42
1936	male	84	0.18919	0.17284	0.5	8678	1500	7928	36163	4.17
1936	male	85	0.20509	0.18602	0.5	7178	1335	6511	28234	3.93
1936	male	86	0.22184	0.19969	0.5	5843	1167	5260	21724	3.72
1936	male	87	0.24009	0.21435	0.5	4676	1002	4175	16464	3.52
1936	male	88	0.2595	0.2297	0.5	3674	844	3252	12289	3.34
1936	male	89	0.27888	0.24475	0.5	2830	693	2484	9037	3.19
1936	male	90	0.29594	0.25779	0.5	2137	551	1862	6553	3.07
1936	male	91	0.30938	0.26794	0.5	1586	425	1374	4691	2.96
1936	male	92	0.31825	0.27456	0.5	1161	319	1002	3317	2.86
1936	male	93	0.32114	0.27671	0.5	842	233	726	2316	2.75
1936	male	94	0.32166	0.27709	0.5	609	169	525	1590	2.61
1936	male	95	0.37737	0.31747	0.5	440	140	371	1065	2.42
1936	male	96	0.3982	0.33208	0.5	301	100	251	694	2.31
1936	male	97	0.41941	0.3467	0.5	201	70	166	443	2.21
1936	male	98	0.44092	0.36127	0.5	131	47	107	277	2.11
1936	male	99	0.46265	0.37573	0.5	84	31	68	170	2.03
1936	male	100	0.48453	0.39004	0.5	52	20	42	102	1.95
1936	male	101	0.50646	0.40413	0.5	32	13	25	60	1.87
1936	male	102	0.52837	0.41796	0.5	19	8	15	34	1.8
1936	male	103	0.55017	0.43148	0.5	11	5	9	19	1.74
1936	male	104	0.57179	0.44466	0.5	6	3	5	11	1.68
1936	male	105	0.59313	0.45746	0.5	3	2	3	6	1.63
1936	male	106	0.61412	0.46985	0.5	2	1	1	3	1.58
1936	male	107	0.6347	0.4818	0.5	1	0	1	2	1.53
1936	male	108	0.6548	0.49329	0.5	1	0	0	1	1.49
1936	male	109	0.67436	0.50431	0.5	0	0	0	0	1.46
1936	male	110	0.69333	1	1.44	0	0	0	0	1.44
1937	male	0	0.06808	0.06468	0.23	100000	6468	95005	5899776	59
1937	male	1	0.00886	0.00882	0.5	93532	825	93120	5804771	62.06
1937	male	2	0.00428	0.00427	0.5	92707	396	92509	5711651	61.61
1937	male	3	0.00287	0.00286	0.5	92311	264	92179	5619142	60.87
1937	male	4	0.00233	0.00233	0.5	92047	215	91940	5526962	60.04
1937	male	5	0.00195	0.00194	0.5	91833	179	91743	5435022	59.18
1937	male	6	0.00175	0.00174	0.5	91654	160	91574	5343279	58.3
1937	male	7	0.00159	0.00159	0.5	91494	146	91421	5251705	57.4
1937	male	8	0.00146	0.00146	0.5	91348	134	91282	5160284	56.49
1937	male	9	0.00136	0.00135	0.5	91215	124	91153	5069002	55.57
1937	male	10	0.00129	0.00129	0.5	91091	117	91033	4977849	54.65
1937	male	11	0.00129	0.00129	0.5	90974	117	90915	4886817	53.72
1937	male	12	0.00136	0.00136	0.5	90857	123	90795	4795901	52.79
1937	male	13	0.00149	0.00149	0.5	90734	135	90666	4705106	51.86
1937	male	14	0.0017	0.0017	0.5	90598	154	90521	4614440	50.93
1937	male	15	0.00197	0.00196	0.5	90444	178	90356	4523918	50.02
1937	male	16	0.00225	0.00224	0.5	90267	203	90165	4433563	49.12
1937	male	17	0.00252	0.00252	0.5	90064	227	89951	4343398	48.23
1937	male	18	0.00277	0.00277	0.5	89837	249	89713	4253447	47.35
1937	male	19	0.003	0.00299	0.5	89588	268	89454	4163734	46.48
1937	male	20	0.00317	0.00317	0.5	89320	283	89179	4074280	45.61
1937	male	21	0.00331	0.0033	0.5	89038	294	88891	3985101	44.76
1937	male	22	0.00342	0.00341	0.5	88743	303	88592	3896210	43.9
1937	male	23	0.00351	0.00351	0.5	88440	310	88285	3807618	43.05
1937	male	24	0.00359	0.00358	0.5	88130	316	87973	3719333	42.2
1937	male	25	0.00366	0.00365	0.5	87815	320	87655	3631360	41.35
1937	male	26	0.00374	0.00373	0.5	87494	327	87331	3543705	40.5
1937	male	27	0.00384	0.00383	0.5	87168	334	87001	3456374	39.65
1937	male	28	0.00394	0.00393	0.5	86834	342	86663	3369373	38.8
1937	male	29	0.00406	0.00405	0.5	86492	350	86317	3282710	37.95
1937	male	30	0.00419	0.00418	0.5	86142	360	85962	3196393	37.11
1937	male	31	0.00435	0.00434	0.5	85782	372	85596	3110431	36.26
1937	male	32	0.00455	0.00454	0.5	85410	387	85216	3024835	35.42
1937	male	33	0.00478	0.00477	0.5	85023	406	84820	2939618	34.57
1937	male	34	0.00507	0.00505	0.5	84617	428	84403	2854799	33.74
1937	male	35	0.0054	0.00538	0.5	84189	453	83963	2770396	32.91
1937	male	36	0.00576	0.00574	0.5	83736	481	83496	2686433	32.08
1937	male	37	0.00615	0.00613	0.5	83255	510	83000	2602937	31.26
1937	male	38	0.00657	0.00655	0.5	82745	542	82474	2519937	30.45
1937	male	39	0.007	0.00698	0.5	82203	573	81916	2437463	29.65
1937	male	40	0.00741	0.00739	0.5	81630	603	81328	2355547	28.86
1937	male	41	0.00782	0.00779	0.5	81027	631	80711	2274219	28.07
1937	male	42	0.00824	0.00821	0.5	80395	660	80065	2193508	27.28
1937	male	43	0.0087	0.00867	0.5	79735	691	79390	2113443	26.51
1937	male	44	0.00923	0.00919	0.5	79044	727	78681	2034053	25.73
1937	male	45	0.00987	0.00982	0.5	78318	769	77933	1955372	24.97
1937	male	46	0.01061	0.01055	0.5	77548	818	77139	1877439	24.21
1937	male	47	0.01141	0.01135	0.5	76730	871	76295	1800300	23.46
1937	male	48	0.01228	0.0122	0.5	75860	926	75397	1724005	22.73
1937	male	49	0.01322	0.01314	0.5	74934	984	74442	1648608	22
1937	male	50	0.01425	0.01415	0.5	73950	1047	73426	1574166	21.29
1937	male	51	0.01534	0.01522	0.5	72903	1109	72348	1500740	20.59
1937	male	52	0.01646	0.01633	0.5	71794	1172	71208	1428391	19.9
1937	male	53	0.01762	0.01746	0.5	70622	1233	70005	1357184	19.22
1937	male	54	0.01877	0.0186	0.5	69388	1290	68743	1287179	18.55
1937	male	55	0.0199	0.0197	0.5	68098	1342	67427	1218435	17.89
1937	male	56	0.02108	0.02086	0.5	66756	1392	66060	1151008	17.24
1937	male	57	0.02237	0.02213	0.5	65364	1446	64641	1084948	16.6
1937	male	58	0.02383	0.02355	0.5	63918	1505	63165	1020307	15.96
1937	male	59	0.02548	0.02516	0.5	62412	1570	61627	957142	15.34
1937	male	60	0.02735	0.02699	0.5	60842	1642	60021	895515	14.72
1937	male	61	0.02947	0.02904	0.5	59200	1719	58340	835494	14.11
1937	male	62	0.03185	0.03135	0.5	57481	1802	56580	777154	13.52
1937	male	63	0.03453	0.03394	0.5	55679	1890	54734	720574	12.94
1937	male	64	0.03756	0.03687	0.5	53789	1983	52797	665840	12.38
1937	male	65	0.04095	0.04013	0.5	51806	2079	50766	613043	11.83
1937	male	66	0.04441	0.04344	0.5	49727	2160	48647	562276	11.31
1937	male	67	0.0478	0.04669	0.5	47567	2221	46456	513630	10.8
1937	male	68	0.05109	0.04982	0.5	45346	2259	44216	467174	10.3
1937	male	69	0.05428	0.05284	0.5	43087	2277	41948	422957	9.82
1937	male	70	0.05755	0.05594	0.5	40810	2283	39668	381009	9.34
1937	male	71	0.06165	0.05981	0.5	38527	2304	37375	341340	8.86
1937	male	72	0.06697	0.0648	0.5	36223	2347	35049	303965	8.39
1937	male	73	0.07377	0.07115	0.5	33875	2410	32670	268916	7.94
1937	male	74	0.08219	0.07894	0.5	31465	2484	30223	236246	7.51
1937	male	75	0.0914	0.08741	0.5	28981	2533	27715	206023	7.11
1937	male	76	0.09893	0.09427	0.5	26448	2493	25201	178308	6.74
1937	male	77	0.10557	0.10028	0.5	23955	2402	22754	153107	6.39
1937	male	78	0.11498	0.10873	0.5	21553	2343	20381	130353	6.05
1937	male	79	0.12419	0.11693	0.5	19209	2246	18086	109972	5.72
1937	male	80	0.13305	0.12475	0.5	16963	2116	15905	91886	5.42
1937	male	81	0.14322	0.13365	0.5	14847	1984	13855	75980	5.12
1937	male	82	0.15531	0.14412	0.5	12863	1854	11936	62125	4.83
1937	male	83	0.16916	0.15597	0.5	11009	1717	10151	50190	4.56
1937	male	84	0.18402	0.16852	0.5	9292	1566	8509	40039	4.31
1937	male	85	0.19925	0.1812	0.5	7726	1400	7026	31530	4.08
1937	male	86	0.21438	0.19362	0.5	6326	1225	5714	24504	3.87
1937	male	87	0.22993	0.20622	0.5	5101	1052	4575	18790	3.68
1937	male	88	0.24633	0.21932	0.5	4049	888	3605	14215	3.51
1937	male	89	0.26287	0.23233	0.5	3161	734	2794	10609	3.36
1937	male	90	0.27854	0.24449	0.5	2427	593	2130	7815	3.22
1937	male	91	0.29141	0.25435	0.5	1833	466	1600	5685	3.1
1937	male	92	0.30035	0.26113	0.5	1367	357	1189	4085	2.99
1937	male	93	0.30483	0.26451	0.5	1010	267	877	2897	2.87
1937	male	94	0.30837	0.26717	0.5	743	198	644	2020	2.72
1937	male	95	0.3591	0.30444	0.5	544	166	462	1376	2.53
1937	male	96	0.3788	0.31848	0.5	379	121	318	915	2.42
1937	male	97	0.39891	0.33258	0.5	258	86	215	596	2.31
1937	male	98	0.41937	0.34668	0.5	172	60	142	381	2.21
1937	male	99	0.4401	0.36073	0.5	113	41	92	239	2.12
1937	male	100	0.46105	0.37468	0.5	72	27	58	147	2.04
1937	male	101	0.48214	0.38849	0.5	45	17	36	88	1.96
1937	male	102	0.50329	0.4021	0.5	28	11	22	52	1.89
1937	male	103	0.52443	0.41548	0.5	16	7	13	30	1.82
1937	male	104	0.54548	0.42859	0.5	10	4	8	17	1.76
1937	male	105	0.56637	0.44138	0.5	5	2	4	9	1.7
1937	male	106	0.58703	0.45382	0.5	3	1	2	5	1.65
1937	male	107	0.60738	0.46589	0.5	2	1	1	3	1.6
1937	male	108	0.62737	0.47757	0.5	1	0	1	1	1.56
1937	male	109	0.64693	0.48882	0.5	0	0	0	1	1.52
1937	male	110	0.66601	1	1.5	0	0	0	0	1.5
1938	male	0	0.06488	0.06175	0.22	100000	6175	95178	6044967	60.45
1938	male	1	0.00821	0.00817	0.5	93825	767	93442	5949789	63.41
1938	male	2	0.0038	0.00379	0.5	93058	353	92882	5856348	62.93
1938	male	3	0.00267	0.00267	0.5	92706	247	92582	5763466	62.17
1938	male	4	0.00205	0.00205	0.5	92458	190	92364	5670884	61.33
1938	male	5	0.00171	0.00171	0.5	92269	158	92190	5578520	60.46
1938	male	6	0.00155	0.00155	0.5	92111	143	92040	5486330	59.56
1938	male	7	0.00142	0.00142	0.5	91968	131	91903	5394291	58.65
1938	male	8	0.00132	0.00132	0.5	91837	121	91777	5302388	57.74
1938	male	9	0.00123	0.00123	0.5	91716	113	91660	5210611	56.81
1938	male	10	0.00116	0.00116	0.5	91604	106	91550	5118951	55.88
1938	male	11	0.00115	0.00115	0.5	91497	105	91445	5027400	54.95
1938	male	12	0.00121	0.00121	0.5	91392	110	91337	4935956	54.01
1938	male	13	0.00132	0.00132	0.5	91282	121	91221	4844619	53.07
1938	male	14	0.0015	0.0015	0.5	91161	136	91093	4753397	52.14
1938	male	15	0.00172	0.00172	0.5	91025	156	90946	4662305	51.22
1938	male	16	0.00194	0.00194	0.5	90868	176	90780	4571358	50.31
1938	male	17	0.00216	0.00215	0.5	90692	195	90594	4480578	49.4
1938	male	18	0.00236	0.00236	0.5	90497	213	90390	4389984	48.51
1938	male	19	0.00254	0.00254	0.5	90283	229	90169	4299594	47.62
1938	male	20	0.0027	0.00269	0.5	90054	242	89933	4209425	46.74
1938	male	21	0.00282	0.00281	0.5	89812	253	89685	4119493	45.87
1938	male	22	0.00291	0.00291	0.5	89559	261	89428	4029807	45
1938	male	23	0.003	0.00299	0.5	89298	267	89165	3940379	44.13
1938	male	24	0.00307	0.00306	0.5	89031	273	88895	3851214	43.26
1938	male	25	0.00314	0.00313	0.5	88758	278	88619	3762320	42.39
1938	male	26	0.00322	0.00321	0.5	88480	284	88338	3673701	41.52
1938	male	27	0.00331	0.00331	0.5	88196	292	88050	3585363	40.65
1938	male	28	0.00341	0.0034	0.5	87904	299	87754	3497313	39.79
1938	male	29	0.00351	0.0035	0.5	87605	307	87451	3409558	38.92
1938	male	30	0.00362	0.00361	0.5	87298	315	87140	3322107	38.05
1938	male	31	0.00375	0.00374	0.5	86983	326	86820	3234967	37.19
1938	male	32	0.00392	0.00391	0.5	86657	339	86488	3148146	36.33
1938	male	33	0.00413	0.00412	0.5	86318	356	86140	3061659	35.47
1938	male	34	0.00438	0.00437	0.5	85962	376	85775	2975518	34.61
1938	male	35	0.00467	0.00466	0.5	85587	399	85387	2889744	33.76
1938	male	36	0.00499	0.00498	0.5	85188	424	84976	2804357	32.92
1938	male	37	0.00534	0.00533	0.5	84764	452	84538	2719381	32.08
1938	male	38	0.00572	0.0057	0.5	84312	481	84071	2634843	31.25
1938	male	39	0.00613	0.00611	0.5	83831	512	83575	2550772	30.43
1938	male	40	0.00654	0.00652	0.5	83319	543	83048	2467197	29.61
1938	male	41	0.00695	0.00693	0.5	82776	573	82490	2384149	28.8
1938	male	42	0.00737	0.00734	0.5	82203	604	81901	2301659	28
1938	male	43	0.00781	0.00778	0.5	81599	635	81282	2219758	27.2
1938	male	44	0.0083	0.00826	0.5	80964	669	80630	2138476	26.41
1938	male	45	0.00886	0.00882	0.5	80295	708	79941	2057847	25.63
1938	male	46	0.00952	0.00947	0.5	79587	754	79210	1977905	24.85
1938	male	47	0.01028	0.01023	0.5	78834	806	78431	1898695	24.08
1938	male	48	0.01113	0.01107	0.5	78027	864	77596	1820264	23.33
1938	male	49	0.01207	0.012	0.5	77164	926	76701	1742669	22.58
1938	male	50	0.0131	0.01301	0.5	76238	992	75742	1665968	21.85
1938	male	51	0.01416	0.01406	0.5	75246	1058	74717	1590226	21.13
1938	male	52	0.01525	0.01513	0.5	74188	1123	73627	1515508	20.43
1938	male	53	0.01635	0.01622	0.5	73066	1185	72473	1441881	19.73
1938	male	54	0.01746	0.01731	0.5	71881	1244	71258	1369408	19.05
1938	male	55	0.01855	0.01838	0.5	70636	1299	69987	1298149	18.38
1938	male	56	0.0197	0.0195	0.5	69338	1352	68662	1228162	17.71
1938	male	57	0.02092	0.0207	0.5	67985	1407	67282	1159501	17.06
1938	male	58	0.02227	0.02202	0.5	66578	1466	65845	1092219	16.41
1938	male	59	0.0238	0.02352	0.5	65112	1532	64346	1026374	15.76
1938	male	60	0.02555	0.02523	0.5	63580	1604	62778	962028	15.13
1938	male	61	0.02754	0.02717	0.5	61977	1684	61135	899249	14.51
1938	male	62	0.02981	0.02938	0.5	60293	1771	59407	838115	13.9
1938	male	63	0.0324	0.03188	0.5	58522	1866	57589	778707	13.31
1938	male	64	0.03535	0.03474	0.5	56656	1968	55672	721119	12.73
1938	male	65	0.03867	0.03793	0.5	54688	2074	53650	665447	12.17
1938	male	66	0.04209	0.04122	0.5	52613	2169	51529	611797	11.63
1938	male	67	0.04555	0.04454	0.5	50445	2247	49321	560268	11.11
1938	male	68	0.049	0.04783	0.5	48198	2305	47045	510946	10.6
1938	male	69	0.05236	0.05103	0.5	45893	2342	44722	463901	10.11
1938	male	70	0.05577	0.05425	0.5	43551	2363	42369	419180	9.63
1938	male	71	0.05982	0.05808	0.5	41188	2392	39992	376810	9.15
1938	male	72	0.06482	0.06279	0.5	38796	2436	37578	336818	8.68
1938	male	73	0.07101	0.06857	0.5	36360	2493	35113	299241	8.23
1938	male	74	0.07866	0.07568	0.5	33866	2563	32585	264128	7.8
1938	male	75	0.08731	0.08366	0.5	31303	2619	29994	231543	7.4
1938	male	76	0.09662	0.09216	0.5	28685	2644	27363	201549	7.03
1938	male	77	0.10286	0.09783	0.5	26041	2548	24767	174186	6.69
1938	male	78	0.10802	0.10249	0.5	23493	2408	22289	149419	6.36
1938	male	79	0.11617	0.10979	0.5	21086	2315	19928	127129	6.03
1938	male	80	0.12419	0.11693	0.5	18771	2195	17673	107201	5.71
1938	male	81	0.13332	0.12499	0.5	16576	2072	15540	89528	5.4
1938	male	82	0.14429	0.13458	0.5	14504	1952	13528	73988	5.1
1938	male	83	0.15725	0.14579	0.5	12552	1830	11637	60460	4.82
1938	male	84	0.17182	0.15823	0.5	10722	1697	9874	48823	4.55
1938	male	85	0.18719	0.17117	0.5	9026	1545	8253	38950	4.32
1938	male	86	0.2029	0.18421	0.5	7481	1378	6792	30697	4.1
1938	male	87	0.21817	0.19671	0.5	6103	1200	5502	23905	3.92
1938	male	88	0.23276	0.2085	0.5	4902	1022	4391	18403	3.75
1938	male	89	0.2464	0.21937	0.5	3880	851	3454	14011	3.61
1938	male	90	0.25781	0.22837	0.5	3029	692	2683	10557	3.49
1938	male	91	0.26633	0.23503	0.5	2337	549	2063	7874	3.37
1938	male	92	0.27076	0.23847	0.5	1788	426	1575	5811	3.25
1938	male	93	0.27099	0.23865	0.5	1362	325	1199	4237	3.11
1938	male	94	0.27217	0.23956	0.5	1037	248	912	3038	2.93
1938	male	95	0.33369	0.28598	0.5	788	225	676	2125	2.7
1938	male	96	0.35221	0.29947	0.5	563	169	479	1450	2.58
1938	male	97	0.37118	0.31307	0.5	394	123	333	971	2.46
1938	male	98	0.39055	0.32675	0.5	271	88	227	639	2.36
1938	male	99	0.41028	0.34044	0.5	182	62	151	412	2.26
1938	male	100	0.4303	0.35412	0.5	120	43	99	261	2.17
1938	male	101	0.45056	0.36772	0.5	78	29	63	162	2.08
1938	male	102	0.47097	0.3812	0.5	49	19	40	98	2
1938	male	103	0.49149	0.39453	0.5	30	12	24	59	1.93
1938	male	104	0.51203	0.40766	0.5	18	8	15	34	1.86
1938	male	105	0.53253	0.42055	0.5	11	5	9	20	1.8
1938	male	106	0.55293	0.43317	0.5	6	3	5	11	1.74
1938	male	107	0.57314	0.44548	0.5	4	2	3	6	1.69
1938	male	108	0.59312	0.45746	0.5	2	1	2	3	1.64
1938	male	109	0.61279	0.46907	0.5	1	1	1	2	1.61
1938	male	110	0.6321	1	1.58	1	1	1	1	1.58
1939	male	0	0.05967	0.05697	0.21	100000	5697	95472	6112056	61.12
1939	male	1	0.00671	0.00668	0.5	94303	630	93988	6016584	63.8
1939	male	2	0.00315	0.00315	0.5	93673	295	93526	5922596	63.23
1939	male	3	0.00229	0.00228	0.5	93378	213	93272	5829070	62.42
1939	male	4	0.00183	0.00183	0.5	93165	170	93080	5735799	61.57
1939	male	5	0.00155	0.00155	0.5	92995	144	92923	5642719	60.68
1939	male	6	0.00139	0.00138	0.5	92851	129	92786	5549796	59.77
1939	male	7	0.00124	0.00124	0.5	92722	115	92665	5457009	58.85
1939	male	8	0.00115	0.00115	0.5	92607	107	92554	5364345	57.93
1939	male	9	0.00111	0.00111	0.5	92500	103	92449	5271791	56.99
1939	male	10	0.00109	0.00109	0.5	92398	101	92347	5179342	56.05
1939	male	11	0.00112	0.00112	0.5	92297	103	92245	5086995	55.12
1939	male	12	0.00119	0.00119	0.5	92193	110	92138	4994750	54.18
1939	male	13	0.00131	0.00131	0.5	92083	121	92023	4902612	53.24
1939	male	14	0.00147	0.00147	0.5	91963	135	91895	4810589	52.31
1939	male	15	0.00165	0.00165	0.5	91828	152	91752	4718693	51.39
1939	male	16	0.00183	0.00183	0.5	91676	168	91592	4626941	50.47
1939	male	17	0.00201	0.00201	0.5	91508	184	91416	4535349	49.56
1939	male	18	0.00219	0.00219	0.5	91325	200	91225	4443932	48.66
1939	male	19	0.00237	0.00236	0.5	91125	215	91017	4352708	47.77
1939	male	20	0.00253	0.00252	0.5	90909	229	90795	4261691	46.88
1939	male	21	0.00267	0.00266	0.5	90680	241	90559	4170896	46
1939	male	22	0.00277	0.00277	0.5	90439	250	90314	4080336	45.12
1939	male	23	0.00285	0.00285	0.5	90188	257	90060	3990023	44.24
1939	male	24	0.0029	0.0029	0.5	89932	261	89801	3899963	43.37
1939	male	25	0.00295	0.00295	0.5	89671	264	89539	3810162	42.49
1939	male	26	0.00301	0.00301	0.5	89407	269	89272	3720623	41.61
1939	male	27	0.00309	0.00309	0.5	89138	275	89000	3631350	40.74
1939	male	28	0.0032	0.00319	0.5	88863	283	88721	3542350	39.86
1939	male	29	0.00332	0.00331	0.5	88579	293	88433	3453629	38.99
1939	male	30	0.00345	0.00345	0.5	88286	304	88134	3365196	38.12
1939	male	31	0.00361	0.0036	0.5	87982	317	87823	3277062	37.25
1939	male	32	0.00379	0.00378	0.5	87665	331	87499	3189239	36.38
1939	male	33	0.00398	0.00398	0.5	87334	347	87160	3101739	35.52
1939	male	34	0.00421	0.0042	0.5	86986	365	86804	3014579	34.66
1939	male	35	0.00445	0.00444	0.5	86621	385	86429	2927776	33.8
1939	male	36	0.00473	0.00472	0.5	86236	407	86033	2841347	32.95
1939	male	37	0.00504	0.00503	0.5	85829	431	85613	2755314	32.1
1939	male	38	0.00538	0.00536	0.5	85398	458	85169	2669701	31.26
1939	male	39	0.00575	0.00574	0.5	84940	487	84696	2584532	30.43
1939	male	40	0.00616	0.00614	0.5	84452	518	84193	2499836	29.6
1939	male	41	0.00659	0.00657	0.5	83934	552	83658	2415643	28.78
1939	male	42	0.00706	0.00703	0.5	83382	586	83089	2331985	27.97
1939	male	43	0.00754	0.00752	0.5	82796	622	82485	2248895	27.16
1939	male	44	0.00808	0.00804	0.5	82174	661	81844	2166410	26.36
1939	male	45	0.00867	0.00863	0.5	81513	704	81161	2084566	25.57
1939	male	46	0.00933	0.00929	0.5	80809	750	80434	2003405	24.79
1939	male	47	0.01008	0.01003	0.5	80059	803	79658	1922971	24.02
1939	male	48	0.01093	0.01087	0.5	79256	861	78825	1843313	23.26
1939	male	49	0.01186	0.01179	0.5	78395	924	77933	1764488	22.51
1939	male	50	0.01287	0.01278	0.5	77471	990	76975	1686555	21.77
1939	male	51	0.0139	0.01381	0.5	76480	1056	75952	1609580	21.05
1939	male	52	0.015	0.01489	0.5	75424	1123	74863	1533627	20.33
1939	male	53	0.01618	0.01605	0.5	74301	1192	73705	1458765	19.63
1939	male	54	0.01742	0.01727	0.5	73109	1262	72478	1385060	18.95
1939	male	55	0.01871	0.01854	0.5	71846	1332	71180	1312582	18.27
1939	male	56	0.02007	0.01987	0.5	70515	1401	69814	1241402	17.6
1939	male	57	0.02145	0.02123	0.5	69113	1467	68380	1171588	16.95
1939	male	58	0.02285	0.0226	0.5	67646	1529	66882	1103208	16.31
1939	male	59	0.02433	0.02404	0.5	66118	1589	65323	1036326	15.67
1939	male	60	0.02593	0.0256	0.5	64529	1652	63703	971003	15.05
1939	male	61	0.0278	0.02742	0.5	62877	1724	62015	907300	14.43
1939	male	62	0.02997	0.02952	0.5	61153	1805	60250	845285	13.82
1939	male	63	0.03245	0.03193	0.5	59347	1895	58400	785035	13.23
1939	male	64	0.0353	0.03469	0.5	57452	1993	56456	726635	12.65
1939	male	65	0.03851	0.03778	0.5	55459	2095	54412	670179	12.08
1939	male	66	0.0418	0.04095	0.5	53364	2185	52272	615768	11.54
